,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
239,Word,113.388,0.602,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,wife?,113.99000000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
240,Word,114.41,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,No.,115.16,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
241,Word,115.53,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Yes,",115.894,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
242,Word,115.932,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,it,116.086,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
243,Word,116.108,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,is.,116.438,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
244,Word,116.524,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Carol,",116.962,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
245,Word,117.026,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,hi.,117.64,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
246,Word,118.09,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Yes,",118.45400000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
247,Word,118.492,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,it,118.694,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
248,Word,118.732,0.682,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,is.,119.414,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
249,Word,119.612,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,How,119.878,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
250,Word,119.884,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,about,120.006,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
251,Word,120.028,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I'll,120.322,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
252,Word,120.386,0.192,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,catch,120.57799999999999,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
253,Word,120.594,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,up,120.726,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
254,Word,120.748,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,with,120.83800000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
255,Word,120.844,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,you,120.966,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
256,Word,120.988,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,in,121.078,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
257,Word,121.084,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,the,121.158,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
258,Word,121.164,0.182,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Ice,121.346,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
259,Word,121.378,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Age?,121.622,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
260,Word,121.676,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Can,121.846,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
261,Word,121.868,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I,122.006,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
262,Word,122.028,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,stay?,122.358,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
263,Word,122.444,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,That,122.646,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
264,Word,122.668,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,would,122.75800000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
265,Word,122.764,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,be,122.934,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
266,Word,122.972,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,no.,123.55999999999999,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
267,Word,147.27,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Is,147.63400000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
268,Word,147.672,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,this,147.826,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
269,Word,147.848,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,a,147.93800000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
270,Word,147.944,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,bad,148.066,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
271,Word,148.088,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,time?,148.322,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
272,Word,148.376,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"No,",148.69,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
273,Word,148.76,0.246,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,it's,149.006,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
274,Word,149.038,0.208,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,it's,149.246,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
275,Word,149.278,0.612,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,it's,149.89,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
276,Word,150.31,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,the,150.674,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
277,Word,150.712,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Stone,151.054,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
278,Word,151.102,0.598,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Age.,151.70000000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
279,Word,154.71,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,You,155.026,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
280,Word,155.048,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,look,155.234,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
281,Word,155.272,0.442,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,great.,155.714,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
282,Word,155.832,0.668,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I,156.5,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
283,Word,157.37,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I,157.686,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
284,Word,157.708,0.198,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,hate,157.906,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
285,Word,157.938,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,that.,158.51999999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
286,Word,159.61,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Sorry.,160.36,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
287,Word,160.73,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Thanks.,161.48,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
288,Word,161.85,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,You,162.214,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
289,Word,162.252,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,look,162.406,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
290,Word,162.428,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"good,",162.566,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
291,Word,162.588,0.378,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,too.,162.96599999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
292,Word,163.068,0.506,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Well,",163.574,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
293,Word,163.692,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,in,163.92600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
294,Word,163.948,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"here,",164.13400000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
295,Word,164.172,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,anyone,164.47,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
296,Word,164.54,0.62,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,who,165.16,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
297,Word,167.61,0.584,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,stands,168.19400000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
298,Word,168.242,0.116,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,a,168.358,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
299,Word,168.364,0.586,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,wreck.,168.95000000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
300,Word,172.19,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"So,",172.506,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
301,Word,172.528,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,what's,172.80599999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
302,Word,172.838,0.34,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,new?,173.178,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
303,Word,173.264,0.49,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Still,173.75400000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
304,Word,173.872,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,a,174.05800000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
305,Word,174.064,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,lesbian?,174.50199999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
306,Word,174.566,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Well,",175.18,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
307,Word,176.85,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,you,177.166,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
308,Word,177.188,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,never,177.374,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
309,Word,177.412,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,know.,178.0,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
310,Word,179.89,0.376,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,How's,180.266,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
311,Word,180.298,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,the,180.446,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
312,Word,180.468,0.522,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,family?,180.98999999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
313,Word,181.14,0.598,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Marty's,181.738,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
314,Word,181.754,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,still,181.982,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
315,Word,182.036,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,totally,182.474,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
316,Word,182.522,0.832,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,paranoid.,183.35399999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
317,Word,183.482,0.292,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Oh,",183.774,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
318,Word,183.812,0.682,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,and,184.494,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
319,Word,184.692,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,why,185.006,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
320,Word,185.028,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,are,185.118,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
321,Word,185.124,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,you,185.246,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
322,Word,185.268,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"here,",185.502,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
323,Word,185.556,0.714,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Carol?,186.27,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
324,Word,188.05,0.424,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I'm,188.47400000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
325,Word,188.522,0.684,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,pregnant.,189.206,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
326,Word,189.338,0.792,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Pregnant?,190.13,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
327,Word,199.27,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Looks,199.63400000000001,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
328,Word,199.672,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,like,199.826,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
329,Word,199.848,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,she,199.98600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
330,Word,200.008,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,didn't,200.15800000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
331,Word,200.174,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,leave,200.354,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
332,Word,200.392,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,in,200.546,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
333,Word,200.568,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,such,200.75400000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
334,Word,200.792,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,a,200.898,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
335,Word,200.904,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,hurry,201.182,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
336,Word,201.246,0.276,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,after,201.52200000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
337,Word,201.576,0.458,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,all.,202.034,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
338,Word,202.152,0.246,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Oh,",202.398,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
339,Word,202.424,0.142,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I,202.566,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
340,Word,202.588,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,think,202.774,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
341,Word,202.812,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,this,202.918,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
342,Word,202.924,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,is,203.04600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
343,Word,203.068,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,the,203.20600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
344,Word,203.228,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,episode,203.506,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
345,Word,203.538,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,of,203.638,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
346,Word,203.644,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Three's,203.98600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
347,Word,204.018,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Company,204.214,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
348,Word,204.252,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,where,204.358,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
349,Word,204.364,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,there's,204.578,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
350,Word,204.594,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,some,204.726,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
351,Word,204.748,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,kind,204.838,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
352,Word,204.844,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,of,204.966,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
353,Word,204.988,1.162,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,misunderstanding.,206.15,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
354,Word,209.53,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Then,209.894,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
355,Word,209.932,0.166,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,I've,210.09799999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
356,Word,210.114,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,already,210.294,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
357,Word,210.332,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,seen,210.582,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
358,Word,210.636,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,this,210.80599999999998,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
359,Word,210.828,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,one.,211.4,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
360,Word,213.45,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Are,213.766,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
361,Word,213.788,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,you,213.92600000000002,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
362,Word,213.948,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,through,214.086,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
363,Word,214.108,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,with,214.246,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
364,Word,214.268,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,that?,214.84,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
365,Word,215.53,0.46,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,"Yeah,",215.99,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
366,Word,216.06,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,sorry.,216.294,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
367,Word,216.332,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,The,216.534,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
368,Word,216.572,0.534,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,swallowing,217.106,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
369,Word,217.138,0.32,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,slowed,217.458,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
370,Word,217.474,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,me,217.654,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
371,Word,217.692,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,down.,218.28,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
372,Word,219.53,0.456,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,Whose,219.986,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
373,Word,220.018,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e02a_run-0,,,little,220.166,english,train,movie:1,chunk:e02a,Algonauts2025/sub-01,Algonauts2025,,,,
