,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
247,Word,175.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,just,175.894,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
248,Word,175.932,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,floating,176.226,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
249,Word,176.258,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,in,176.406,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
250,Word,176.428,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,there,176.566,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
251,Word,176.588,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,like,176.774,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
252,Word,176.812,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,this,177.20600000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
253,Word,177.308,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,tiny,177.74599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
254,Word,177.778,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,little,177.974,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
255,Word,178.012,1.018,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,hitchhiker.,179.03,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
256,Word,180.81,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"Well,",181.126,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
257,Word,181.148,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,maybe,181.286,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
258,Word,181.308,0.198,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,it's,181.506,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
259,Word,181.538,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,a,181.638,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
260,Word,181.644,0.678,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,contest.,182.322,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
261,Word,182.466,0.308,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"Like,",182.774,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
262,Word,182.812,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,collect,183.10600000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
263,Word,183.138,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,all,183.334,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
264,Word,183.372,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,five.,183.96,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
265,Word,186.01,0.556,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Does,186.566,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
266,Word,186.668,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,anyone,186.982,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
267,Word,187.036,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,want,187.206,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
268,Word,187.228,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,to,187.318,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
269,Word,187.324,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,see?,187.638,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
270,Word,187.724,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"No,",188.118,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
271,Word,188.204,0.636,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,thanks.,188.84,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
272,Word,192.65,0.456,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,It's,193.106,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
273,Word,193.138,0.24,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,worse,193.37800000000001,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
274,Word,193.394,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,than,193.574,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
275,Word,193.612,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,the,193.766,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
276,Word,193.788,0.762,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,song.,194.55,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
277,Word,195.93,0.604,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Hey.,196.53400000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
278,Word,196.652,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,This,196.886,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
279,Word,196.908,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,is,197.046,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
280,Word,197.068,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,so,197.25400000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
281,Word,197.292,0.778,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,unfair.,198.07,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
282,Word,199.53,0.436,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,So,199.966,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
283,Word,200.028,0.178,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,I,200.206,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
284,Word,200.228,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,have,200.46200000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
285,Word,200.516,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,a,200.68599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
286,Word,200.708,0.55,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,flaw.,201.258,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
287,Word,201.354,0.308,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Big,201.662,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
288,Word,201.716,0.65,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,deal.,202.366,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
289,Word,202.548,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Like,202.846,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
290,Word,202.868,0.47,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Joey's,203.338,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
291,Word,203.354,0.368,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,constant,203.722,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
292,Word,203.786,0.32,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,knuckle,204.106,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
293,Word,204.138,0.448,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,cracking,204.586,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
294,Word,204.618,0.208,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,isn't,204.826,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
295,Word,204.858,0.464,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,annoying.,205.322,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
296,Word,205.386,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,And,205.614,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
297,Word,205.652,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"Ross,",205.914,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
298,Word,205.962,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,with,206.12599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
299,Word,206.148,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,his,206.286,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
300,Word,206.308,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,overpronouncing,206.922,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
301,Word,206.986,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,every,207.214,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
302,Word,207.252,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,single,207.502,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
303,Word,207.556,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,word.,207.774,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
304,Word,207.812,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,And,207.966,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
305,Word,207.988,0.406,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Monica,208.394,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
306,Word,208.442,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,with,208.606,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
307,Word,208.628,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,that,208.814,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
308,Word,208.852,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,snort,209.466,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
309,Word,209.578,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,when,209.806,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
310,Word,209.828,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,she,210.014,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
311,Word,210.052,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,laughs.,210.346,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
312,Word,210.378,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,I,210.47799999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
313,Word,210.484,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"mean,",210.55800000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
314,Word,210.564,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,what,210.686,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
315,Word,210.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,the,210.894,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
316,Word,210.932,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,hell,211.08599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
317,Word,211.108,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,is,211.246,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
318,Word,211.268,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,that?,211.84,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
319,Word,214.31,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,I,214.674,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
320,Word,214.712,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,accept,215.006,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
321,Word,215.038,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,all,215.186,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
322,Word,215.208,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,those,215.394,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
323,Word,215.432,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,flaws.,215.85399999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
324,Word,215.902,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Why,216.11399999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
325,Word,216.152,0.166,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,can't,216.31799999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
326,Word,216.334,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,you,216.514,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
327,Word,216.552,0.246,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,accept,216.798,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
328,Word,216.814,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,me,216.946,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
329,Word,216.968,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,for,217.154,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
330,Word,217.192,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,this?,217.78,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
331,Word,224.81,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Does,225.126,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
332,Word,225.148,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,the,225.238,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
333,Word,225.244,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,knuckle,225.506,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
334,Word,225.538,0.368,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,cracking,225.906,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
335,Word,225.938,0.288,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,bother,226.226,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
336,Word,226.258,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,everybody?,226.84,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
337,Word,230.41,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"Well,",231.16,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
338,Word,232.25,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,I,232.614,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
339,Word,232.652,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,could,232.80599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
340,Word,232.828,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,live,232.966,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
341,Word,232.988,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,without,233.222,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
342,Word,233.276,0.604,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,it.,233.88000000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
343,Word,236.49,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Was,236.806,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
344,Word,236.828,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"it,",236.966,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
345,Word,236.988,0.39,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"like,",237.378,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
346,Word,237.484,0.174,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,a,237.65800000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
347,Word,237.664,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,little,237.83399999999997,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
348,Word,237.872,0.55,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,annoying?,238.42200000000003,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
349,Word,238.486,0.276,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Or,238.762,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
350,Word,238.816,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,is,238.986,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
351,Word,239.008,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,it,239.098,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
352,Word,239.104,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,like,239.22600000000003,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
353,Word,239.248,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,when,239.434,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
354,Word,239.472,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Phoebe,239.81400000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
355,Word,239.862,0.256,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,chews,240.118,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
356,Word,240.134,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,her,240.266,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
357,Word,240.288,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,head?,240.86,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
358,Word,244.51,0.376,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Don't,244.886,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
359,Word,244.918,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,listen,245.114,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
360,Word,245.152,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,to,245.30599999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
361,Word,245.328,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"him,",245.562,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
362,Word,245.616,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Phoebes.,246.038,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
363,Word,246.054,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,All,246.138,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
364,Word,246.144,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,right.,246.314,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
365,Word,246.352,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,I,246.458,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
366,Word,246.464,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,think,246.586,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
367,Word,246.608,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,it's,246.758,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
368,Word,246.774,0.704,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,endearing.,247.478,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
369,Word,247.574,0.548,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,"Oh,",248.122,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
370,Word,248.256,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,you,248.554,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
371,Word,248.592,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,do?,248.98600000000002,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
372,Word,249.088,0.652,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Do,249.73999999999998,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
373,Word,255.89,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,know,256.25399999999996,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
374,Word,256.292,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,there's,256.58599999999996,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
375,Word,256.618,0.34,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,nothing,256.95799999999997,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
376,Word,257.044,0.346,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,wrong,257.39,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
377,Word,257.46,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,with,257.78999999999996,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
378,Word,257.86,0.522,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,speaking,258.382,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
379,Word,258.516,0.982,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,correctly.,259.49800000000005,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
380,Word,259.674,0.688,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,Indeed,260.36199999999997,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
381,Word,260.426,0.372,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03b_run-0,,,there,260.798,english,train,movie:1,chunk:e03b,Algonauts2025/sub-01,Algonauts2025,,,,
