,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
240,Word,150.884,0.55,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,suddenly,151.434,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
241,Word,151.482,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,had,151.646,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
242,Word,151.668,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,the,151.854,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
243,Word,151.892,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,feeling,152.234,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
244,Word,152.282,0.116,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,I,152.39800000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
245,Word,152.404,0.556,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,was,152.96,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
246,Word,153.41,0.94,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"falling,",154.35,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
247,Word,156.13,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,but,156.494,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
248,Word,156.532,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,I'm,156.686,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
249,Word,156.708,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,not.,157.28,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
250,Word,165.75,0.46,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,So,166.21,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
251,Word,166.28,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,you,166.514,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
252,Word,166.552,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,and,166.706,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
253,Word,166.728,0.922,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Angela?,167.65,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
254,Word,168.15,0.792,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"Yep,",168.942,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
255,Word,169.086,0.308,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,pretty,169.394,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
256,Word,169.432,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,much.,170.01999999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
257,Word,170.47,0.408,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,You're,170.878,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
258,Word,170.894,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,a,170.978,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
259,Word,170.984,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,lucky,171.246,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
260,Word,171.278,0.34,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,man.,171.618,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
261,Word,171.704,0.636,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Yeah.,172.34,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
262,Word,173.11,0.268,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,You,173.37800000000001,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
263,Word,173.384,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,know,173.506,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
264,Word,173.528,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,what,173.666,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
265,Word,173.688,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,I,173.778,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
266,Word,173.784,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,miss,173.95399999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
267,Word,173.992,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,the,174.146,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
268,Word,174.168,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,most,174.354,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
269,Word,174.392,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,about,174.642,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
270,Word,174.696,0.662,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,her?,175.358,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
271,Word,175.544,0.494,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,That,176.038,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
272,Word,176.124,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,cute,176.466,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
273,Word,176.498,0.416,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,nibbly,176.914,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
274,Word,176.962,0.352,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,noise,177.314,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
275,Word,177.362,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,she,177.52599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
276,Word,177.548,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,makes,177.782,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
277,Word,177.836,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,when,178.006,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
278,Word,178.028,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,she,178.166,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
279,Word,178.188,0.662,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,eats.,178.85,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
280,Word,179.01,0.708,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Like,179.718,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
281,Word,179.884,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,a,180.214,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
282,Word,180.252,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,happy,180.55,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
283,Word,180.62,0.282,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,little,180.90200000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
284,Word,180.956,0.566,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,squirrel,181.522,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
285,Word,181.586,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,or,182.20000000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
286,Word,182.89,0.268,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,a,183.158,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
287,Word,183.164,0.826,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,weasel.,183.98999999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
288,Word,186.33,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,I,186.64600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
289,Word,186.668,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,never,186.806,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
290,Word,186.828,0.474,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,really,187.302,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
291,Word,187.436,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"oh,",187.83,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
292,Word,187.9,0.282,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"yeah,",188.18200000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
293,Word,188.236,0.362,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,yeah.,188.59799999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
294,Word,188.684,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Listen,188.982,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
295,Word,189.036,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,for,189.254,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
296,Word,189.292,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,it.,189.88,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
297,Word,190.81,0.808,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Monica.,191.618,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
298,Word,191.714,0.512,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Monica,192.226,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
299,Word,192.258,0.532,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,is,192.79000000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
300,Word,192.94,0.23,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,yeah.,193.17,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
301,Word,193.18,0.558,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"Yeah,",193.738,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
302,Word,193.904,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,she,194.234,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
303,Word,194.272,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,is.,194.85999999999999,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
304,Word,195.39,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,But,196.14,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
305,Word,196.59,0.408,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,it's,196.998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
306,Word,197.014,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,not,197.14600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
307,Word,197.168,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,going,197.258,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
308,Word,197.264,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,to,197.38600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
309,Word,197.408,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,last.,197.98,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
310,Word,199.39,0.456,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,She's,199.84599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
311,Word,199.878,0.208,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,too,200.08599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
312,Word,200.128,0.158,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,much,200.28599999999997,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
313,Word,200.308,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,for,200.446,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
314,Word,200.468,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,me,200.606,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
315,Word,200.628,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,in,200.766,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
316,Word,200.788,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,bed.,201.36,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
317,Word,203.01,0.94,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Sexually.,203.95,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
318,Word,207.65,0.408,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,I've,208.058,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
319,Word,208.074,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,got,208.20600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
320,Word,208.228,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,to,208.366,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
321,Word,208.388,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,tell,208.574,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
322,Word,208.612,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"you,",209.006,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
323,Word,209.108,0.454,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,vav,209.562,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
324,Word,209.626,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,is,209.854,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
325,Word,209.892,0.726,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,terrific.,210.618,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
326,Word,210.714,0.356,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"Yeah,",211.07,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
327,Word,211.14,0.326,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,isn't,211.46599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
328,Word,211.498,0.484,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,he?,211.982,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
329,Word,212.116,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,It,212.41400000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
330,Word,212.452,0.166,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,is,212.618,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
331,Word,212.644,0.286,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,so,212.93,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
332,Word,213.0,0.474,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,great,213.474,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
333,Word,213.592,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,to,213.82600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
334,Word,213.848,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,meet,214.03400000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
335,Word,214.072,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,a,214.178,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
336,Word,214.184,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,guy,214.35399999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
337,Word,214.392,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,who's,214.606,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
338,Word,214.638,0.336,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,smart,214.97400000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
339,Word,215.022,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,and,215.23399999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
340,Word,215.272,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,funny,215.566,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
341,Word,215.598,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,and,215.746,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
342,Word,215.768,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,has,215.906,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
343,Word,215.928,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,an,216.018,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
344,Word,216.024,0.342,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,emotional,216.366,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
345,Word,216.398,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,age,216.642,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
346,Word,216.696,0.31,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"beyond,",217.006,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
347,Word,217.038,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"like,",217.282,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
348,Word,217.336,0.554,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,eight.,217.89000000000001,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
349,Word,218.04,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,You,218.30599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
350,Word,218.328,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,know,218.466,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
351,Word,218.488,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,what,218.626,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
352,Word,218.648,0.474,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,else?,219.12199999999999,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
353,Word,219.256,0.486,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,He's,219.742,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
354,Word,219.806,1.104,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,unbelievable,220.91000000000003,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
355,Word,220.99,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,in,221.234,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
356,Word,221.272,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,bed.,221.85999999999999,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
357,Word,223.91,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,Wow.,224.66,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
358,Word,225.85,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,My,226.214,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
359,Word,226.252,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,brother,226.514,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
360,Word,226.562,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,never,226.774,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
361,Word,226.812,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,even,227.014,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
362,Word,227.052,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,told,227.206,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
363,Word,227.228,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,me,227.366,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
364,Word,227.388,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,when,227.478,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
365,Word,227.484,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,he,227.654,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
366,Word,227.692,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,lost,227.906,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
367,Word,227.938,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,his,228.08599999999998,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
368,Word,228.108,0.842,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,virginity.,228.95000000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
369,Word,231.93,0.504,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,That's,232.434,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
370,Word,232.482,0.598,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,nice.,233.08,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
371,Word,238.41,0.552,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,"Chase,",238.962,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
372,Word,239.026,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,you,239.20600000000002,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
373,Word,239.228,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,can,239.318,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
374,Word,239.324,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05b_run-0,,,do,239.494,english,train,movie:1,chunk:e05b,Algonauts2025/sub-01,Algonauts2025,,,,
